date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:20:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Mar%202021%2022:20:53%20GMT	https://www.fastway.com.au/media/1502/homearamexbanner.jpg	C:/fastway-php/Fastway-php/www.fastway.com.au/media/1502/homearamexbanner.41.delayed	(from http://fastwayservices.co/index.php)
23:20:57	1239/1239	---M--	200	added ('OK')	image/png	date:Sat,%2005%20May%202018%2020:53:28%20GMT	http://fastwayservices.co/index_files/icon_facebook.png	C:/fastway-php/Fastway-php/fastwayservices.co/index_files/icon_facebook.png	(from http://fastwayservices.co/index.php)
23:20:58	0/0	---M--	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2020:53:28%20GMT	http://fastwayservices.co/index_files/saved_resource	C:/fastway-php/Fastway-php/fastwayservices.co/index_files/saved_resource	(from http://fastwayservices.co/index.php)
23:20:59	6472/6472	---M--	200	added ('OK')	application/javascript	date:Sat,%2010%20Aug%202019%2006:10:01%20GMT	http://fastwayservices.co/embed.js	C:/fastway-php/Fastway-php/fastwayservices.co/embed.js	(from http://fastwayservices.co/index.php)
23:21:00	7612/7612	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Oct%202016%2023:59:18%20GMT	http://fastwayservices.co/cookie/load.js	C:/fastway-php/Fastway-php/fastwayservices.co/cookie/load.js	(from http://fastwayservices.co/index.php)
23:21:00	3078/3078	---MC-	200	added ('OK')	text/html	date:Fri,%2019%20Mar%202021%2022:21:00%20GMT	http://fastwayservices.co/login.php	C:/fastway-php/Fastway-php/fastwayservices.co/login.html	(from http://fastwayservices.co/register.php)
23:21:02	122247/122247	---M--	200	added ('OK')	text/css	date:Sat,%2005%20May%202018%2021:22:34%20GMT	http://fastwayservices.co/About_files/bootstrap.min.css	C:/fastway-php/Fastway-php/fastwayservices.co/About_files/bootstrap.min.css	(from http://fastwayservices.co/About.php)
23:21:02	27826/27826	---M--	200	added ('OK')	text/css	date:Sat,%2005%20May%202018%2021:22:34%20GMT	http://fastwayservices.co/About_files/fastway.css	C:/fastway-php/Fastway-php/fastwayservices.co/About_files/fastway.css	(from http://fastwayservices.co/About.php)
23:21:03	37341/37341	---M--	200	added ('OK')	text/css	date:Sat,%2005%20May%202018%2021:22:34%20GMT	http://fastwayservices.co/About_files/font-awesome.css	C:/fastway-php/Fastway-php/fastwayservices.co/About_files/font-awesome.css	(from http://fastwayservices.co/About.php)
23:21:05	36641/36641	---M--	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2021:22:34%20GMT	http://fastwayservices.co/About_files/js	C:/fastway-php/Fastway-php/fastwayservices.co/About_files/js.html	(from http://fastwayservices.co/About.php)
23:21:06	56735/56735	---M--	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2021:22:34%20GMT	http://fastwayservices.co/About_files/143510159313672	C:/fastway-php/Fastway-php/fastwayservices.co/About_files/143510159313672.html	(from http://fastwayservices.co/About.php)
23:21:09	13119/13119	---M--	200	added ('OK')	application/javascript	date:Sat,%2005%20May%202018%2021:22:34%20GMT	http://fastwayservices.co/About_files/insight.min.js.download	C:/fastway-php/Fastway-php/fastwayservices.co/About_files/insight.min.js.download	(from http://fastwayservices.co/About.php)
23:21:10	15670/15670	---M--	200	added ('OK')	text/plain	date:Sat,%2005%20May%202018%2021:22:34%20GMT	http://fastwayservices.co/About_files/f.txt	C:/fastway-php/Fastway-php/fastwayservices.co/About_files/f.txt	(from http://fastwayservices.co/About.php)
23:21:11	102166/102166	---M--	200	added ('OK')	image/jpeg	etag:%22072da21ee16d61:0%22	https://www.aramex.com.au/media/1502/homearamexbanner.jpg	C:/fastway-php/Fastway-php/www.aramex.com.au/media/1502/homearamexbanner.jpg	(from http://fastwayservices.co/index.php)
23:21:13	39794/39794	---M--	200	added ('OK')	application/javascript	date:Sat,%2005%20May%202018%2021:22:34%20GMT	http://fastwayservices.co/About_files/fbevents.js.download	C:/fastway-php/Fastway-php/fastwayservices.co/About_files/fbevents.js.download	(from http://fastwayservices.co/About.php)
23:21:15	35175/35175	---M--	200	added ('OK')	application/javascript	date:Sat,%2005%20May%202018%2021:22:34%20GMT	http://fastwayservices.co/About_files/analytics.js.download	C:/fastway-php/Fastway-php/fastwayservices.co/About_files/analytics.js.download	(from http://fastwayservices.co/About.php)
23:21:17	43960/43960	---M--	200	added ('OK')	application/javascript	date:Sat,%2005%20May%202018%2021:22:34%20GMT	http://fastwayservices.co/About_files/gtm.js.download	C:/fastway-php/Fastway-php/fastwayservices.co/About_files/gtm.js.download	(from http://fastwayservices.co/About.php)
23:21:18	2241/2241	---M--	200	added ('OK')	text/plain	date:Sat,%2005%20May%202018%2021:22:34%20GMT	http://fastwayservices.co/About_files/f(1).txt	C:/fastway-php/Fastway-php/fastwayservices.co/About_files/f(1).txt	(from http://fastwayservices.co/About.php)
23:21:19	21584/21584	---M--	200	added ('OK')	application/javascript	date:Sat,%2005%20May%202018%2021:22:34%20GMT	http://fastwayservices.co/About_files/jquery.validate.min.js.download	C:/fastway-php/Fastway-php/fastwayservices.co/About_files/jquery.validate.min.js.download	(from http://fastwayservices.co/About.php)
23:21:19	36868/36868	---M--	200	added ('OK')	application/javascript	date:Sat,%2005%20May%202018%2021:22:34%20GMT	http://fastwayservices.co/About_files/bootstrap.min.js.download	C:/fastway-php/Fastway-php/fastwayservices.co/About_files/bootstrap.min.js.download	(from http://fastwayservices.co/About.php)
23:21:20	67592/67592	---M--	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2021:22:34%20GMT	http://fastwayservices.co/About_files/EswTwDVROPY.html	C:/fastway-php/Fastway-php/fastwayservices.co/About_files/EswTwDVROPY.html	(from http://fastwayservices.co/About.php)
23:21:21	1239/1239	---M--	200	added ('OK')	image/png	date:Sat,%2005%20May%202018%2021:22:34%20GMT	http://fastwayservices.co/About_files/icon_facebook.png	C:/fastway-php/Fastway-php/fastwayservices.co/About_files/icon_facebook.png	(from http://fastwayservices.co/About.php)
23:21:24	122247/122247	---M--	200	added ('OK')	text/css	date:Sat,%2005%20May%202018%2021:22:34%20GMT	http://fastwayservices.co/customers_files/bootstrap.min.css	C:/fastway-php/Fastway-php/fastwayservices.co/customers_files/bootstrap.min.css	(from http://fastwayservices.co/customers.php)
23:21:25	27826/27826	---M--	200	added ('OK')	text/css	date:Sat,%2005%20May%202018%2021:22:34%20GMT	http://fastwayservices.co/customers_files/fastway.css	C:/fastway-php/Fastway-php/fastwayservices.co/customers_files/fastway.css	(from http://fastwayservices.co/customers.php)
23:21:25	37341/37341	---M--	200	added ('OK')	text/css	date:Sat,%2005%20May%202018%2021:22:34%20GMT	http://fastwayservices.co/customers_files/font-awesome.css	C:/fastway-php/Fastway-php/fastwayservices.co/customers_files/font-awesome.css	(from http://fastwayservices.co/customers.php)
23:21:27	36641/36641	---M--	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2021:22:34%20GMT	http://fastwayservices.co/customers_files/js	C:/fastway-php/Fastway-php/fastwayservices.co/customers_files/js.html	(from http://fastwayservices.co/customers.php)
23:21:30	56735/56735	---M--	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2021:22:34%20GMT	http://fastwayservices.co/customers_files/143510159313672	C:/fastway-php/Fastway-php/fastwayservices.co/customers_files/143510159313672.html	(from http://fastwayservices.co/customers.php)
